review,rating,date,bank,source,sentiment_result,sentiment_label,sentiment_score,clean_review,themes
Memekaye miliyoon girmaa,3,2024-06-14,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9797621369361877}",NEGATIVE,0.9797621369361877,memekaye miliyoon girmaa,Other
This app is 🤩,5,2024-06-12,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.7835321426391602}",NEGATIVE,0.7835321426391602,app,Other
Be adjusted this app is not available anytime,5,2024-06-11,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9995419979095459}",NEGATIVE,0.9995419979095459,adjust app available anytime,Other
Super app,5,2024-06-10,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9932268261909485}",POSITIVE,0.9932268261909485,super app,Other
"Very poor app! It locked my out without any reason, does not have any conformation or screenshots . And delay when opening of the app. It is just time wasting.",1,2024-06-09,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9998219609260559}",NEGATIVE,0.9998219609260559,poor app lock reason conformation screenshot delay opening app time waste,Other
Best app....,5,2024-06-06,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997749924659729}",POSITIVE,0.9997749924659729,good app,Other
wow amole,4,2024-06-03,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9994269609451294}",POSITIVE,0.9994269609451294,wow amole,Other
We,1,2024-06-01,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.998214602470398}",POSITIVE,0.998214602470398,,Other
Best,5,2024-06-01,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997941851615906}",POSITIVE,0.9997941851615906,well,Other
Tye app is mostly good but you should make it be able to save usernames instead of typing every time i want to login,4,2024-05-31,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.894574761390686}",POSITIVE,0.894574761390686,tye app good able save username instead type time want login,Login Issues
"It's good enough. But, there is slowing in beginning of the App....",5,2024-05-24,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9905561804771423}",NEGATIVE,0.9905561804771423,good slow beginning app,Performance
"Good for safety,take long way though",5,2024-05-22,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.8347504734992981}",NEGATIVE,0.8347504734992981,good safetytake long way,Other
😘,5,2024-05-20,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.6970566511154175}",NEGATIVE,0.6970566511154175,,Other
Bad app that not helping me the is not login,1,2024-05-18,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9990566372871399}",NEGATIVE,0.9990566372871399,bad app help login,"Login Issues, Customer Support"
Good,4,2024-05-14,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
Best after removal of screelock password,5,2024-05-13,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9804172515869141}",POSITIVE,0.9804172515869141,well removal screelock password,Login Issues
"I really don't get how this is the lite version and it is bigger than the og app, ah well it is what it is ig ¯⁠\⁠_😂_⁠/⁠¯",5,2024-05-10,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.7981879115104675}",NEGATIVE,0.7981879115104675,not lite version big og app ah ig,Other
"Dashen Bank is the gold standard of banking in Ethiopia! The mobile app makes banking convenient and efficient. Plus, the branch services is top-notch, with staff always ready to assist with a smile.",5,2024-05-10,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997432827949524}",POSITIVE,0.9997432827949524,dashen bank gold standard banking ethiopia mobile app make banking convenient efficient plus branch service topnotch staff ready assist smile,Other
ማይ,1,2024-05-09,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.6970566511154175}",NEGATIVE,0.6970566511154175,,Other
Doesn't work most of the time,1,2024-05-09,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.998852014541626}",NEGATIVE,0.998852014541626,not work time,Other
that is awesome,5,2024-05-01,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998675584793091}",POSITIVE,0.9998675584793091,awesome,Other
"It's so boring.... I don't wanna say this but this app so tough to take action. It's take long time and also it's conditional mostly it's not available, in 1 day it's work for 1 or 2 hour .... this bank so huge but de app it's not enough to define your exellence",1,2024-04-30,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9995031356811523}",NEGATIVE,0.9995031356811523,boring not wanna app tough action long time conditional available day work hour bank huge de app define exellence,Other
We,5,2024-04-28,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.998214602470398}",POSITIVE,0.998214602470398,,Other
Jafare has fyguhfiwudgg,5,2024-04-25,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9514184594154358}",NEGATIVE,0.9514184594154358,jafare fyguhfiwudgg,Other
it's fine,5,2024-04-20,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998621940612793}",POSITIVE,0.9998621940612793,fine,Other
This app is very good Nice app people please use this app 😃☺️☺️,5,2024-04-20,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9994275569915771}",POSITIVE,0.9994275569915771,app good nice app people use app,Other
Nice,5,2024-04-18,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998552799224854}",POSITIVE,0.9998552799224854,nice,Other
Wow amazing platform 🙏,5,2024-04-17,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998337030410767}",POSITIVE,0.9998337030410767,wow amazing platform,Other
"I tried to log in twice and locked me out. I tried to email them, but no one responded 🙃 please respond to our email back",1,2024-04-12,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9989142417907715}",NEGATIVE,0.9989142417907715,try log twice lock try email respond respond email,Other
Why dont update,5,2024-04-06,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9983964562416077}",NEGATIVE,0.9983964562416077,not update,Other
Good app,5,2024-04-05,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998493194580078}",POSITIVE,0.9998493194580078,good app,Other
Best,5,2024-04-01,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997941851615906}",POSITIVE,0.9997941851615906,well,Other
Nice,4,2024-03-31,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998552799224854}",POSITIVE,0.9998552799224854,nice,Other
This app is so good and its an interesting,3,2024-03-29,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998619556427002}",POSITIVE,0.9998619556427002,app good interesting,Other
The best easy banking app ever @ Ethiopia,5,2024-03-26,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997434020042419}",POSITIVE,0.9997434020042419,good easy banking app ethiopia,Other
Amole lite wow its more easy for use and more secured. I really its one step a head,5,2024-03-25,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9603885412216187}",POSITIVE,0.9603885412216187,amole lite wow easy use secured step head,Other
Excellent and Easy to use.,5,2024-03-25,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998741149902344}",POSITIVE,0.9998741149902344,excellent easy use,Other
wow,5,2024-03-24,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.999592125415802}",POSITIVE,0.999592125415802,wow,Other
it's good app I'm using it right now but after it have installed doesn't work fastly and again goes to update..plc fix the problem..,3,2024-03-23,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9932883381843567}",NEGATIVE,0.9932883381843567,good app m right instal not work fastly go updateplc fix problem,Other
Very nice,5,2024-03-22,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998563528060913}",POSITIVE,0.9998563528060913,nice,Other
It's good app,5,2024-03-22,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998689889907837}",POSITIVE,0.9998689889907837,good app,Other
Very secured app but after the last update it takes long time to start .pls minimize the start time ppl might have no patience to wait more than 30 seconds just for the app to open ..,5,2024-03-22,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9988976716995239}",NEGATIVE,0.9988976716995239,secured app update take long time start pls minimize start time ppl patience wait second app open,Other
Nice,4,2024-03-22,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998552799224854}",POSITIVE,0.9998552799224854,nice,Other
I don't know why I have been stuck with other mobile banking systems when all I needed was amole... I loved it,5,2024-03-22,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9986721277236938}",POSITIVE,0.9986721277236938,not know stick mobile banking system need amole love,Other
Special for me,5,2024-03-21,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.99954754114151}",POSITIVE,0.99954754114151,special,Other
Baset app,5,2024-03-20,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9855851531028748}",POSITIVE,0.9855851531028748,baset app,Other
it is good App,4,2024-03-19,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998652935028076}",POSITIVE,0.9998652935028076,good app,Other
Nuuroo usmaan gaamilcom,5,2024-03-18,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9877434968948364}",NEGATIVE,0.9877434968948364,nuuroo usmaan gaamilcom,Other
good,4,2024-03-18,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
Very good app,5,2024-03-17,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998675584793091}",POSITIVE,0.9998675584793091,good app,Other
Student,5,2024-03-17,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9856825470924377}",POSITIVE,0.9856825470924377,student,Other
Please apply!cardless cash out system🙏,2,2024-03-17,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9646851420402527}",NEGATIVE,0.9646851420402527,applycardless cash system,Other
it has a lot of options but it is a slowe while opning by biometric,2,2024-03-17,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9981617331504822}",NEGATIVE,0.9981617331504822,lot option slowe opne biometric,Performance
The last update is not working correctly so i stop using this app betam huwala ker new dashen bank needs to work on its digital app teams,5,2024-03-17,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997643828392029}",NEGATIVE,0.9997643828392029,update work correctly stop app betam huwala ker new dashen bank need work digital app team,Other
How to use application,5,2024-03-16,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9884336590766907}",POSITIVE,0.9884336590766907,use application,Other
cooooolllllll,5,2024-03-16,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9188387393951416}",NEGATIVE,0.9188387393951416,cooooolllllll,Other
I prefered you b/cs your service charge is very fair.,5,2024-03-16,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9982390403747559}",POSITIVE,0.9982390403747559,prefer bcs service charge fair,Other
Excellent App And Easy To Use Every where.,5,2024-03-16,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.999796450138092}",POSITIVE,0.999796450138092,excellent app easy use,Other
ተመችቶናል,4,2024-03-16,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.6970566511154175}",NEGATIVE,0.6970566511154175,,Other
The best app,5,2024-03-16,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998469352722168}",POSITIVE,0.9998469352722168,good app,Other
Well done Dashen Bank.,4,2024-03-16,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9996711015701294}",POSITIVE,0.9996711015701294,dashen bank,Other
በጣም አሪፍ ነው,5,2024-03-16,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.8337253928184509}",NEGATIVE,0.8337253928184509,,Other
Good,5,2024-03-13,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
"The UI/UX experience is already good, but some minor tweaks in font sizes and color can take it to the top-notch level. Imagine the sheer joy and satisfaction your users will feel when they see the polished and refined interface you've created for them. Don't miss the opportunity to impress them even more with these simple yet impactful changes.",5,2024-03-12,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997569918632507}",POSITIVE,0.9997569918632507,uiux experience good minor tweak font size color topnotch level imagine sheer joy satisfaction user feel polished refined interface ve create not miss opportunity impress simple impactful change,UI/UX
I m the one here in Dashen bank,5,2024-03-06,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.8516913652420044}",POSITIVE,0.8516913652420044,m dashen bank,Other
improve more,3,2024-03-04,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9996280670166016}",POSITIVE,0.9996280670166016,improve,Other
Tremendous,5,2024-03-04,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998804330825806}",POSITIVE,0.9998804330825806,tremendous,Other
ለመግባት (login) ቀርፋፋ ነው ።,1,2024-03-04,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9760472774505615}",NEGATIVE,0.9760472774505615,login,Login Issues
I like this,3,2024-03-03,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998672008514404}",POSITIVE,0.9998672008514404,like,Other
Longin fails repeatedly,3,2024-02-28,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9996817111968994}",NEGATIVE,0.9996817111968994,longin fail repeatedly,Other
One of the best app I have ever seen it's simple to use,5,2024-02-26,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9996010661125183}",POSITIVE,0.9996010661125183,good app see simple use,Other
Personal scored,5,2024-02-25,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9996507167816162}",POSITIVE,0.9996507167816162,personal score,Other
Nice app,5,2024-02-24,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998061060905457}",POSITIVE,0.9998061060905457,nice app,Other
best app,5,2024-02-24,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.999686598777771}",POSITIVE,0.999686598777771,good app,Other
Best app,3,2024-02-24,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.999686598777771}",POSITIVE,0.999686598777771,good app,Other
Good,5,2024-02-24,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
Welcome,4,2024-02-22,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998117089271545}",POSITIVE,0.9998117089271545,welcome,Other
Good,5,2024-02-20,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
Needs to be underrated. Bad service,1,2024-02-20,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9994471669197083}",NEGATIVE,0.9994471669197083,need underrated bad service,Other
Easy to use,4,2024-02-15,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9988542795181274}",POSITIVE,0.9988542795181274,easy use,Other
Its nice,5,2024-02-12,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.999854326248169}",POSITIVE,0.999854326248169,nice,Other
Mudeme,5,2024-02-11,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9995138645172119}",NEGATIVE,0.9995138645172119,mudeme,Other
The upgraded Amole lite app is nice. I’ve loved it. But #USSD CANNOT BE ADJUSTED FOR NEW CUSTOMERS ESPECIALLY THOSE WHO DO NOT HAVE SMARTPHONES. YOU NEED TO IMPROVE THIS ONE,5,2024-02-11,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.6763240694999695}",NEGATIVE,0.6763240694999695,upgrade amole lite app nice ve love ussd adjust new customer especially smartphone need improve,Other
Good,1,2024-02-11,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
Past,5,2024-02-10,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9876970648765564}",NEGATIVE,0.9876970648765564,past,Other
Nice app,5,2024-02-10,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998061060905457}",POSITIVE,0.9998061060905457,nice app,Other
It doesn't work,5,2024-02-09,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997813105583191}",NEGATIVE,0.9997813105583191,not work,Other
Open,1,2024-02-09,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997945427894592}",POSITIVE,0.9997945427894592,open,Other
Good app,1,2024-02-08,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998493194580078}",POSITIVE,0.9998493194580078,good app,Other
good,5,2024-02-08,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
Awesome,5,2024-02-06,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998682737350464}",POSITIVE,0.9998682737350464,awesome,Other
receipt downloading is not avialable in this version,1,2024-02-05,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9995287656784058}",NEGATIVE,0.9995287656784058,receipt downloading avialable version,Other
Good 👍,5,2024-02-04,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998576641082764}",POSITIVE,0.9998576641082764,good,Other
Not reliable!,1,2024-02-04,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997972846031189}",NEGATIVE,0.9997972846031189,reliable,Other
The last update doesn't work when you chose account to send money on lower Android version,1,2024-02-04,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9993185997009277}",NEGATIVE,0.9993185997009277,update not work choose account send money low android version,Other
Nice app,1,2024-02-03,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998061060905457}",POSITIVE,0.9998061060905457,nice app,Other
Exchange rate is not real,5,2024-02-03,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997653365135193}",NEGATIVE,0.9997653365135193,exchange rate real,Other
Good,5,2024-02-03,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
Good Security,5,2024-02-03,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998112320899963}",POSITIVE,0.9998112320899963,good security,Other
"It's good app but i can not see the history of transactions on the app and also updated one is not good can't send always says, choose account",5,2024-02-02,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9947817921638489}",NEGATIVE,0.9947817921638489,good app history transaction app update good not send say choose account,Other
Its good,5,2024-02-02,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998385906219482}",POSITIVE,0.9998385906219482,good,Other
Happy day,4,2024-02-01,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.999869704246521}",POSITIVE,0.999869704246521,happy day,Other
"Disabled taking screenshots so there's no way to share payment confirmation screenshot with people. When you think the app couldn't get any worse, somehow these people find a way to do so.",1,2024-02-01,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9993744492530823}",NEGATIVE,0.9993744492530823,disabled taking screenshot s way share payment confirmation screenshot people think app not bad people find way,Other
Too technical.,1,2024-02-01,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9996988773345947}",NEGATIVE,0.9996988773345947,technical,Other
Excellent,5,2024-02-01,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998434782028198}",POSITIVE,0.9998434782028198,excellent,Other
🥰🥰🥰🥰,5,2024-02-01,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.6970566511154175}",NEGATIVE,0.6970566511154175,,Other
Fast and secured,5,2024-02-01,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997352957725525}",POSITIVE,0.9997352957725525,fast secure,Other
Good,5,2024-02-01,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
Good but it need additional work it is slow in respond,3,2024-01-31,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9883925318717957}",NEGATIVE,0.9883925318717957,good need additional work slow respond,"Performance, Feature Request"
Nice app,5,2024-01-31,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998061060905457}",POSITIVE,0.9998061060905457,nice app,Other
My best,5,2024-01-31,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997593760490417}",POSITIVE,0.9997593760490417,good,Other
"l am old customer of dashen bank, i started to use this app almost for five month, in those time i didn't saw any negative on this app, its interesting and you can pay and recieve payment easily. from ethiopian banks i give five star its always seek new technology than ever bank.",5,2024-01-31,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9529340863227844}",POSITIVE,0.9529340863227844,l old customer dashen bank start use app month time not see negative app interesting pay recieve payment easily ethiopian bank star seek new technology bank,Other
Its nice please add reprint to get the receit,5,2024-01-31,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9953243732452393}",POSITIVE,0.9953243732452393,nice add reprint receit,Feature Request
Amole 100%,5,2024-01-31,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9951902627944946}",POSITIVE,0.9951902627944946,amole,Other
I like it this app,4,2024-01-31,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997456669807434}",POSITIVE,0.9997456669807434,like app,Other
Best,5,2024-01-30,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997941851615906}",POSITIVE,0.9997941851615906,well,Other
Smart and best always !,5,2024-01-30,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998660087585449}",POSITIVE,0.9998660087585449,smart well,Other
Ok,1,2024-01-30,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997851252555847}",POSITIVE,0.9997851252555847,ok,Other
Dashed Bank A...,5,2024-01-29,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9988144636154175}",NEGATIVE,0.9988144636154175,dash bank,Other
Best app,5,2024-01-28,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.999686598777771}",POSITIVE,0.999686598777771,good app,Other
ያማችኋል አይሰራም,1,2024-01-22,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.7850591540336609}",NEGATIVE,0.7850591540336609,,Other
since i started using this app its speed and reliability is great as well. it incorporates all technologies. I am very impressed with the modern work you are doing with little effort.,5,2024-01-22,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9995009899139404}",POSITIVE,0.9995009899139404,start app speed reliability great incorporate technology impressed modern work little effort,Other
"It doesn't work, it keeps saying ""there was a problem submitting your request. Please try again later"" how come banking app service down all the time. It is very irritating.",1,2024-01-17,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997333884239197}",NEGATIVE,0.9997333884239197,not work keep say problem submit request try later come banking app service time irritate,Other
Excellent quality Applications Dashen bank for ever,5,2024-01-15,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9995912909507751}",POSITIVE,0.9995912909507751,excellent quality application dashen bank,Other
Good,5,2024-01-13,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
Way,5,2024-01-13,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9972752928733826}",POSITIVE,0.9972752928733826,way,Other
This is the most ridiculous thing I have ever seen they are on maintenance everyother day,1,2023-12-31,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9992629885673523}",NEGATIVE,0.9992629885673523,ridiculous thing see maintenance everyother day,Other
Well improved!,4,2023-12-29,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998608827590942}",POSITIVE,0.9998608827590942,improve,Other
Keeps hanging ..,3,2023-12-24,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9495447874069214}",POSITIVE,0.9495447874069214,keep hang,Other
It's exceptional,5,2023-12-24,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.999876856803894}",POSITIVE,0.999876856803894,exceptional,Other
Dashen Bank Amole Lite essy to use and the connection is fast.,5,2023-12-23,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9969583749771118}",POSITIVE,0.9969583749771118,dashen bank amole lite essy use connection fast,Other
Ita fantastic,5,2023-12-23,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998735189437866}",POSITIVE,0.9998735189437866,ita fantastic,Other
It is best app,5,2023-12-19,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997313618659973}",POSITIVE,0.9997313618659973,good app,Other
Top,5,2023-12-18,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997069239616394}",POSITIVE,0.9997069239616394,,Other
Dashen Bank is App 🥰👌,5,2023-12-18,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9317957758903503}",NEGATIVE,0.9317957758903503,dashen bank app,Other
<> መፈክራችው እና ስራችው አይገናኝም ። በጣም የሚያስጠላ app ነው። ቀድሞ ያልዘመና ነው በአጠቃላይ ጊዜ እና ገንዘብ የሚያከስር app ነው ። keep our time unless uses this app,1,2023-12-18,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9792191386222839}",NEGATIVE,0.9792191386222839,app app time use app,Other
I am very comfortable with the efficiency,5,2023-12-15,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998661279678345}",POSITIVE,0.9998661279678345,comfortable efficiency,Other
"I tried to use this app for long and failed to do so. Initially, I able to use it even though with difficulty (very slow, need of login and logout) now and then. Then i couldn't use it. I tried to reset with one of the Dashen branch bank but failed",1,2023-12-11,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9991627931594849}",NEGATIVE,0.9991627931594849,try use app long fail initially able use difficulty slow need login logout not use try reset dashen branch bank fail,"Login Issues, Performance"
⭐️⭐️⭐️⭐️⭐️,5,2023-12-07,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.6970566511154175}",NEGATIVE,0.6970566511154175,,Other
Too slow!,1,2023-12-05,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9995868802070618}",NEGATIVE,0.9995868802070618,slow,Performance
a best tecnology appl.,5,2023-11-26,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997580647468567}",POSITIVE,0.9997580647468567,good tecnology appl,Other
This app no working 1 star,1,2023-11-23,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9996235370635986}",NEGATIVE,0.9996235370635986,app working star,Other
This app works so good. But i don't get it why it never show incoming fund transfer report? Have you notice this?,3,2023-11-23,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9142481684684753}",NEGATIVE,0.9142481684684753,app work good not incoming fund transfer report notice,Other
it sስሎው አፕፕ ፕሊስ ቸንግ አንድ ፋሰት,1,2023-11-22,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9256621599197388}",NEGATIVE,0.9256621599197388,s,Other
There is always room for improvement and an opportunity to adopt! keep improving and keep evolving. I would love to see external services provided by the Amole app to utilize and actively operate our banking account. Option to invest in ideas that could build Ethiopian creativity. Yosef ke Dallas,4,2023-11-22,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9900099635124207}",POSITIVE,0.9900099635124207,room improvement opportunity adopt improve evolve love external service provide amole app utilize actively operate banking account option invest idea build ethiopian creativity yosef ke dallas,Other
"Even though I am a long-time Dashen Bank admirer, I find this app hard to use compared to other banks' mobile apps. It has a problem refreshing account balance, I needed to log out and login to see the updated account balance. Overall, user friendliness of the app needs a serious upgrade. I will improve my rating once problems are addressed.",1,2023-11-22,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9978729486465454}",NEGATIVE,0.9978729486465454,longtime dashen bank admirer find app hard use compare bank mobile app problem refresh account balance need log login update account balance overall user friendliness app need upgrade improve rating problem address,"Login Issues, Feature Request"
Best,5,2023-11-18,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997941851615906}",POSITIVE,0.9997941851615906,well,Other
"very fast ,secure and simply to use i like amole",5,2023-11-15,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9991076588630676}",POSITIVE,0.9991076588630676,fast secure simply use like amole,Other
Amazing,5,2023-11-13,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.999875545501709}",POSITIVE,0.999875545501709,amazing,Other
